"","X","Year","District","Block","Crop","Yield"
"35",35,2012,"D17","B35","Wheat",-1.26535539497685
"36",36,2012,"D17","B36","Wheat",-1.48341227151398
"37",37,2012,"D17","B37","Wheat",-0.222902843273508
"38",38,2012,"D6","B38","Wheat",-0.229936936065029
"39",39,2012,"D6","B39","Wheat",-1.74086006768363
"40",40,2012,"D6","B40","Wheat",0.321535938790178
"41",41,2012,"D6","B41","Wheat",0.453776883270763
"42",42,2012,"D6","B42","Wheat",-0.95444849359164
"43",43,2012,"D19","B43","Wheat",0.670426941249595
"44",44,2012,"D19","B44","Wheat",0.393283685263687
"45",45,2012,"D19","B45","Wheat",0.327163213023395
"46",46,2012,"D19","B46","Wheat",-1.02760305862345
"47",47,2012,"D19","B47","Wheat",0.0134426745215805
"48",48,2012,"D19","B48","Wheat",0.28777229339088
"49",49,2012,"D19","B49","Wheat",0.550847363793746
"50",50,2012,"D5","B50","Wheat",-0.180698286524385
"51",51,2012,"D5","B51","Wheat",0.88848381778673
"52",52,2012,"D5","B52","Wheat",-0.341075602171052
"53",53,2012,"D5","B53","Wheat",0.699970130973981
"54",54,2012,"D12","B54","Wheat",-0.837682553252399
"55",55,2012,"D12","B55","Wheat",-0.546471111683451
"56",56,2012,"D12","B56","Wheat",-0.0976959915844433
"57",57,2012,"D12","B57","Wheat",0.311688208882049
"58",58,2012,"D12","B58","Wheat",-0.321380142354795
"59",59,2012,"D12","B59","Wheat",-6.13576124382564
"60",60,2012,"D3","B60","Wheat",0.303247297532225
"61",61,2012,"D3","B61","Wheat",0.203363179892634
"62",62,2012,"D13","B62","Wheat",0.335604124373219
"63",63,2012,"D13","B63","Wheat",0.445335971920939
"64",64,2012,"D13","B64","Wheat",0.269483652132927
"65",65,2012,"D13","B65","Wheat",0.187888175751289
"66",66,2012,"D15","B66","Wheat",0.791413337263747
"67",67,2012,"D15","B67","Wheat",0.445335971920939
"68",68,2012,"D15","B68","Wheat",-0.725137068588071
"69",69,2012,"D15","B69","Wheat",1.17969525935568
"70",70,2012,"D15","B70","Wheat",0.262449559341406
"71",71,2012,"D9","B71","Wheat",0.669020122691291
"72",72,2012,"D9","B72","Wheat",0.725292865023455
"73",73,2012,"D9","B73","Wheat",0.276517744924447
"74",74,2012,"D9","B74","Wheat",0.407351870846728
"75",75,2012,"D9","B75","Wheat",0.0120358559632764
"76",76,2012,"D9","B76","Wheat",0.526931448302577
"77",77,2012,"D10","B77","Wheat",0.128801796302517
"78",78,2012,"D10","B78","Wheat",0.529745085419185
"79",79,2012,"D10","B79","Wheat",0.421420056429769
"80",80,2012,"D10","B80","Wheat",0.414385963638249
"81",81,2012,"D10","B81","Wheat",0.80266788573018
"82",82,2012,"D8","B82","Wheat",0.273704107807839
"83",83,2012,"D8","B83","Wheat",1.04323385920018
"84",84,2012,"D8","B84","Wheat",0.166785897376727
"85",85,2012,"D8","B85","Wheat",-0.0976959915844433
"86",86,2012,"D8","B86","Wheat",0.480506435878541
"87",87,2012,"D8","B87","Wheat",0.742174687723104
"88",88,2012,"D21","B88","Wheat",-0.127239181308829
"89",89,2012,"D21","B89","Wheat",0.443929153362635
"90",90,2012,"D21","B90","Wheat",0.228685913942108
"91",91,2012,"D21","B91","Wheat",-0.469096090976725
"92",92,2012,"D21","B92","Wheat",-0.694187060305381
"93",93,2012,"D21","B93","Wheat",-0.902396206934388
"94",94,2012,"D14","B94","Wheat",-3.0337263227651
"95",95,2012,"D14","B6","Wheat",-1.19360764850334
"96",96,2012,"D14","B95","Wheat",-0.357957424870702
"97",97,2012,"D14","B96","Wheat",-1.27098266921006
"98",98,2012,"D20","B97","Wheat",-0.035795975019063
"99",99,2012,"D20","B98","Wheat",-0.235564210298245
"100",100,2012,"D20","B99","Wheat",0.681681489716027
"101",101,2012,"D20","B100","Wheat",-0.0245414265526302
"102",102,2012,"D20","B101","Wheat",-0.502859736376024
"103",103,2012,"D20","B102","Wheat",-0.0695596204183613
"104",104,2012,"D7","B103","Wheat",-0.145527822566783
"105",105,2012,"D7","B104","Wheat",-0.552098385916667
"106",106,2012,"D7","B105","Wheat",-0.467689272418421
"107",107,2012,"D7","B106","Wheat",0.200549542776026
"108",108,2012,"D7","B107","Wheat",0.218838184033979
"109",109,2012,"D7","B108","Wheat",-0.287616496955497
"110",110,2012,"D7","B109","Wheat",-0.0161005152028056
"111",111,2012,"D11","B110","Wheat",0.203363179892634
"112",112,2012,"D11","B111","Wheat",0.956011108585327
"113",113,2012,"D11","B112","Wheat",1.30771574816135
"114",114,2012,"D11","B113","Wheat",-0.0597118905102327
"115",115,2012,"D11","B114","Wheat",0.193515449984505
"116",116,2012,"D16","B115","Wheat",0.442522334804331
"117",117,2012,"D16","B116","Wheat",1.06714977469135
"118",118,2012,"D16","B117","Wheat",0.880042906436905
"119",119,2012,"D16","B118","Wheat",1.0854384159493
"120",120,2012,"D16","B119","Wheat",0.457997338945676
"121",361,2013,"D22","B1","Wheat",-0.114577814284093
"122",362,2013,"D22","B120","Wheat",0.26385637789971
"123",363,2013,"D22","B3","Wheat",-0.380466521803567
"124",364,2013,"D22","B4","Wheat",0.574763279284916
"125",365,2013,"D22","B5","Wheat",0.429860967779594
"126",366,2013,"D22","B6","Wheat",0.00640858173006
"127",367,2013,"D22","B7","Wheat",1.09669296441574
"128",368,2013,"D22","B8","Wheat",0.148497256118774
"129",369,2013,"D22","B9","Wheat",-0.0189141523194138
"130",370,2013,"D4","B10","Wheat",1.67348857332042
"131",371,2013,"D4","B11","Wheat",1.48216124939106
"132",372,2013,"D4","B12","Wheat",1.14030433972316
"133",373,2013,"D4","B13","Wheat",0.91943382606942
"134",374,2013,"D4","B14","Wheat",1.45965215245819
"135",375,2013,"D4","B15","Wheat",1.36961576472673
"136",376,2013,"D18","B16","Wheat",1.38087031319316
"137",377,2013,"D18","B17","Wheat",1.19798390061363
"138",378,2013,"D18","B18","Wheat",1.43292259985042
"139",379,2013,"D18","B19","Wheat",1.47231351948293
"140",380,2013,"D18","B20","Wheat",1.78603405798475
"141",381,2013,"D18","B21","Wheat",1.19094980782211
"142",382,2013,"D18","B22","Wheat",1.52155216902357
"143",383,2013,"D18","B16","Wheat",-6.13576124382564
"144",384,2013,"D1","B23","Wheat",-0.210241476248771
"145",385,2013,"D1","B24","Wheat",-0.314346049563275
"146",386,2013,"D1","B25","Wheat",0.0457995013625748
"147",387,2013,"D1","B26","Wheat",-0.331227872262924
"148",388,2013,"D1","B27","Wheat",0.114733610719476
"149",389,2013,"D1","B28","Wheat",-0.364991517662222
"150",390,2013,"D1","B29","Wheat",-0.588675668432574
"151",391,2013,"D1","B30","Wheat",-0.321380142354795
"152",392,2013,"D1","B31","Wheat",1.14593161395638
"153",393,2013,"D1","B32","Wheat",0.367960951214213
"154",394,2013,"D17","B33","Wheat",-0.176477830849473
"155",395,2013,"D17","B34","Wheat",-0.359364243429006
"156",396,2013,"D17","B35","Wheat",-0.0611187090685367
"157",397,2013,"D17","B36","Wheat",-1.56782138501223
"158",398,2013,"D17","B37","Wheat",-0.522555196192281
"159",399,2013,"D6","B38","Wheat",-0.159596008149824
"160",400,2013,"D6","B39","Wheat",0.837838349687782
"161",401,2013,"D6","B40","Wheat",0.550847363793746
"162",402,2013,"D6","B41","Wheat",0.0500199570374871
"163",403,2013,"D6","B42","Wheat",-0.093475535909531
"164",404,2013,"D19","B43","Wheat",0.329976850140003
"165",405,2013,"D19","B44","Wheat",0.408758689405032
"166",406,2013,"D19","B45","Wheat",0.563508730818483
"167",407,2013,"D19","B46","Wheat",-0.0625255276268409
"168",408,2013,"D19","B47","Wheat",0.526931448302577
"169",409,2013,"D19","B48","Wheat",0.383435955355559
"170",410,2013,"D19","B49","Wheat",0.510049625602927
"171",411,2013,"D5","B50","Wheat",-0.175071012291169
"172",412,2013,"D5","B51","Wheat",0.376401862564038
"173",413,2013,"D5","B52","Wheat",-0.443773356927252
"174",414,2013,"D5","B53","Wheat",0.145683619002166
"175",415,2013,"D12","B54","Wheat",-0.657609777789475
"176",416,2013,"D12","B55","Wheat",0.117547247836084
"177",417,2013,"D12","B56","Wheat",-0.402975618736433
"178",418,2013,"D12","B57","Wheat",-0.526775651867194
"179",419,2013,"D12","B58","Wheat",0.908179277602987
"180",420,2013,"D12","B59","Wheat",-6.13576124382564
"181",421,2013,"D3","B60","Wheat",0.408758689405032
"182",422,2013,"D3","B61","Wheat",0.438301879129418
"183",423,2013,"D13","B62","Wheat",0.353892765631172
"184",424,2013,"D13","B63","Wheat",0.133022251977429
"185",425,2013,"D13","B64","Wheat",0.449556427595851
"186",426,2013,"D13","B65","Wheat",0.0612745055039199
"187",427,2013,"D15","B66","Wheat",0.63103602161708
"188",428,2013,"D15","B67","Wheat",0.861754265178952
"189",429,2013,"D15","B68","Wheat",0.813922434196613
"190",430,2013,"D15","B69","Wheat",0.204769998450938
"191",431,2013,"D15","B70","Wheat",1.13608388404825
"192",432,2013,"D9","B71","Wheat",0.562101912260179
"193",433,2013,"D9","B72","Wheat",1.04182704064188
"194",434,2013,"D9","B73","Wheat",1.20079753773024
"195",435,2013,"D9","B74","Wheat",0.376401862564038
"196",436,2013,"D9","B75","Wheat",0.819549708429829
"197",437,2013,"D9","B76","Wheat",0.663392848458074
"198",438,2013,"D10","B77","Wheat",0.386249592472167
"199",439,2013,"D10","B78","Wheat",0.372181406889126
"200",440,2013,"D10","B79","Wheat",1.14030433972316
"201",441,2013,"D10","B80","Wheat",0.99821566533445
"202",442,2013,"D10","B81","Wheat",0.953197471468719
"203",443,2013,"D8","B82","Wheat",0.856126990945736
"204",444,2013,"D8","B83","Wheat",0.503015532811407
"205",445,2013,"D8","B84","Wheat",0.816736071313221
"206",446,2013,"D8","B85","Wheat",0.48332007299515
"207",447,2013,"D8","B86","Wheat",0.241347280966845
"208",448,2013,"D8","B87","Wheat",1.36680212761012
"209",449,2013,"D8","B82","Wheat",-6.13576124382564
"210",450,2013,"D21","B88","Wheat",0.559288275143571
"211",451,2013,"D21","B89","Wheat",0.694342856740764
"212",452,2013,"D21","B90","Wheat",0.362333676980997
"213",453,2013,"D21","B91","Wheat",0.308874571765441
"214",454,2013,"D21","B92","Wheat",0.465031431737196
"215",455,2013,"D21","B93","Wheat",-0.608371128248831
"216",456,2013,"D14","B94","Wheat",-3.1701877229206
"217",457,2013,"D14","B6","Wheat",0.0500199570374871
"218",458,2013,"D14","B95","Wheat",-0.455027905393684
"219",459,2013,"D14","B96","Wheat",-1.51858273547158
"220",460,2013,"D20","B97","Wheat",0.217431365475675
"221",461,2013,"D20","B98","Wheat",0.130208614860821
"222",462,2013,"D20","B99","Wheat",0.858940628062344
"223",463,2013,"D20","B100","Wheat",-0.0709664389766654
"224",464,2013,"D20","B101","Wheat",-0.484571095118071
"225",465,2013,"D20","B102","Wheat",0.781565607355619
"226",466,2013,"D7","B103","Wheat",-0.540843837450234
"227",467,2013,"D7","B104","Wheat",-0.958668949266552
"228",468,2013,"D7","B105","Wheat",0.020476767313101
"229",469,2013,"D7","B106","Wheat",0.517083718394448
"230",470,2013,"D7","B107","Wheat",0.439708697687722
"231",471,2013,"D7","B108","Wheat",0.91943382606942
"232",472,2013,"D7","B109","Wheat",0.918027007511116
"233",473,2013,"D11","B110","Wheat",1.03619976640866
"234",474,2013,"D11","B111","Wheat",1.20923844908006
"235",475,2013,"D11","B112","Wheat",1.565163544331
"236",476,2013,"D11","B113","Wheat",0.299026841857313
"237",477,2013,"D11","B114","Wheat",0.128801796302517
"238",478,2013,"D16","B115","Wheat",-0.214461931923684
"239",479,2013,"D16","B116","Wheat",0.868788357970473
"240",480,2013,"D16","B117","Wheat",0.801261067171876
"241",481,2013,"D16","B118","Wheat",1.25988391717901
"242",482,2013,"D16","B119","Wheat",1.33303848221083
"243",1324,2014,"D22","B1","Wheat",-0.473316546651638
"244",1325,2014,"D22","B120","Wheat",-0.902396206934388
"245",1326,2014,"D22","B3","Wheat",-1.08668943807222
"246",1327,2014,"D22","B4","Wheat",-0.357957424870702
"247",1328,2014,"D22","B5","Wheat",-0.104730084375964
"248",1329,2014,"D22","B6","Wheat",0.403131415171816
"249",1330,2014,"D22","B7","Wheat",-0.190546016432514
"250",1331,2014,"D22","B8","Wheat",0.0809699653201773
"251",1332,2014,"D22","B9","Wheat",0.704190586648893
"252",1333,2014,"D4","B10","Wheat",1.33303848221083
"253",1334,2014,"D4","B11","Wheat",0.840651986804391
"254",1335,2014,"D4","B12","Wheat",0.587424646309653
"255",1336,2014,"D4","B13","Wheat",0.559288275143571
"256",1337,2014,"D4","B14","Wheat",-0.494418825026199
"257",1338,2014,"D4","B15","Wheat",0.484726891553454
"258",1339,2014,"D18","B16","Wheat",0.369367769772518
"259",1340,2014,"D18","B17","Wheat",0.794226974380355
"260",1341,2014,"D18","B18","Wheat",0.472065524528717
"261",1342,2014,"D18","B19","Wheat",0.228685913942108
"262",1343,2014,"D18","B20","Wheat",0.322942757348482
"263",1344,2014,"D18","B21","Wheat",0.652138299991641
"264",1345,2014,"D18","B22","Wheat",0.469251887412109
"265",1346,2014,"D1","B23","Wheat",-1.00368714313228
"266",1347,2014,"D1","B24","Wheat",-0.681525693280644
"267",1348,2014,"D1","B25","Wheat",0.0457995013625748
"268",1349,2014,"D1","B26","Wheat",-0.847530283160528
"269",1350,2014,"D1","B27","Wheat",-1.44824180755638
"270",1351,2014,"D1","B28","Wheat",-0.125832362750525
"271",1352,2014,"D1","B29","Wheat",-1.04729851843971
"272",1353,2014,"D1","B30","Wheat",-0.868632561535089
"273",1354,2014,"D1","B31","Wheat",-0.715289338679943
"274",1355,2014,"D1","B32","Wheat",-0.172257375174561
"275",1356,2014,"D17","B33","Wheat",-2.06583515465188
"276",1357,2014,"D17","B34","Wheat",-1.04589169988141
"277",1358,2014,"D17","B35","Wheat",-0.455027905393684
"278",1359,2014,"D17","B36","Wheat",-1.56500774789562
"279",1360,2014,"D17","B37","Wheat",-1.17109855157047
"280",1361,2014,"D6","B38","Wheat",-1.56782138501223
"281",1362,2014,"D6","B39","Wheat",-0.767341625337194
"282",1363,2014,"D6","B40","Wheat",-1.51295546123837
"283",1364,2014,"D6","B41","Wheat",-0.200393746340643
"284",1365,2014,"D6","B42","Wheat",-0.636507499414913
"285",1366,2014,"D19","B43","Wheat",-0.678712056164036
"286",1367,2014,"D19","B44","Wheat",-1.34273041568357
"287",1368,2014,"D19","B45","Wheat",-0.853157557393744
"288",1369,2014,"D19","B46","Wheat",-0.654796140672867
"289",1370,2014,"D19","B47","Wheat",-0.253852851556198
"290",1371,2014,"D19","B48","Wheat",-1.3511713270334
"291",1372,2014,"D19","B49","Wheat",-0.950228037916727
"292",1373,2014,"D5","B50","Wheat",-2.40487842720317
"293",1374,2014,"D5","B51","Wheat",-1.39900315801573
"294",1375,2014,"D5","B52","Wheat",-2.51601709330919
"295",1376,2014,"D5","B53","Wheat",-0.515521103400761
"296",1377,2014,"D12","B54","Wheat",-2.47803299223498
"297",1378,2014,"D12","B55","Wheat",-0.18913919787421
"298",1379,2014,"D12","B56","Wheat",-1.25691448362702
"299",1380,2014,"D12","B57","Wheat",-1.55375319942919
"300",1381,2014,"D12","B58","Wheat",-1.91671238747164
"301",1382,2014,"D3","B60","Wheat",-0.964296223499768
"302",1383,2014,"D3","B61","Wheat",-1.89561010909708
"303",1384,2014,"D13","B62","Wheat",-1.08668943807222
"304",1385,2014,"D13","B63","Wheat",-1.81401463271544
"305",1386,2014,"D13","B64","Wheat",-0.967109860616376
"306",1387,2014,"D13","B65","Wheat",-1.85621918946457
"307",1388,2014,"D15","B66","Wheat",-1.85621918946457
"308",1389,2014,"D15","B67","Wheat",-0.760307532545674
"309",1390,2014,"D15","B68","Wheat",-1.11060535356339
"310",1391,2014,"D15","B69","Wheat",-1.10919853500509
"311",1392,2014,"D15","B70","Wheat",-1.17672582580369
"312",1393,2014,"D9","B71","Wheat",-0.457841542510293
"313",1394,2014,"D9","B72","Wheat",-0.719509794354855
"314",1395,2014,"D9","B73","Wheat",0.0992586065781305
"315",1396,2014,"D9","B74","Wheat",-0.687152967513861
"316",1397,2014,"D9","B75","Wheat",-0.599930216899007
"317",1398,2014,"D9","B76","Wheat",-0.30590513821345
"318",1399,2014,"D10","B77","Wheat",-0.400161981619825
"319",1400,2014,"D10","B78","Wheat",-0.495825643584503
"320",1401,2014,"D10","B79","Wheat",-0.920684848192341
"321",1402,2014,"D10","B80","Wheat",0.0261040415463174
"322",1403,2014,"D10","B81","Wheat",0.372181406889126
"323",1404,2014,"D8","B82","Wheat",-0.0400164306939753
"324",1405,2014,"D8","B83","Wheat",-0.224309661831812
"325",1406,2014,"D8","B84","Wheat",-0.0259482451109343
"326",1407,2014,"D8","B85","Wheat",-1.21189628976129
"327",1408,2014,"D8","B86","Wheat",-0.24400512164807
"328",1409,2014,"D8","B87","Wheat",1.08684523450761
"329",1410,2014,"D21","B88","Wheat",-0.902396206934388
"330",1411,2014,"D21","B89","Wheat",-0.815173456319534
"331",1412,2014,"D21","B90","Wheat",-1.54249865096275
"332",1413,2014,"D21","B91","Wheat",-0.806732544969709
"333",1414,2014,"D21","B92","Wheat",-0.951634856475031
"334",1415,2014,"D21","B93","Wheat",-0.633693862298305
"335",1416,2014,"D14","B94","Wheat",-3.47687416863089
"336",1417,2014,"D14","B6","Wheat",-1.71272369651755
"337",1418,2014,"D14","B95","Wheat",-1.66348504697691
"338",1419,2014,"D14","B96","Wheat",-1.58892366338679
"339",1420,2014,"D20","B97","Wheat",-0.50848701060924
"340",1421,2014,"D20","B98","Wheat",-1.33569632289205
"341",1422,2014,"D20","B99","Wheat",-0.0259482451109343
"342",1423,2014,"D20","B100","Wheat",-1.12326672058813
"343",1424,2014,"D20","B101","Wheat",-1.05011215555632
"344",1425,2014,"D20","B102","Wheat",-0.397348344503216
"345",1426,2014,"D7","B103","Wheat",-1.03604396997328
"346",1427,2014,"D7","B104","Wheat",-0.916464392517429
"347",1428,2014,"D7","B105","Wheat",-1.23299856813585
"348",1429,2014,"D7","B106","Wheat",-1.22033720111111
"349",1430,2014,"D7","B107","Wheat",-1.84355782243983
"350",1431,2014,"D7","B108","Wheat",-0.664643870580995
"351",1432,2014,"D7","B109","Wheat",-0.414230167202866
"352",1433,2014,"D11","B110","Wheat",-0.9066166626093
"353",1434,2014,"D11","B111","Wheat",-0.512707466284153
"354",1435,2014,"D11","B112","Wheat",0.801261067171876
"355",1436,2014,"D11","B113","Wheat",0.744988324839712
"356",1437,2014,"D11","B114","Wheat",-0.184918742199297
"357",1438,2014,"D16","B115","Wheat",-0.917871211075733
"358",1439,2014,"D16","B116","Wheat",0.0851904209950895
"359",1440,2014,"D16","B117","Wheat",-1.61706003455287
"360",1441,2014,"D16","B118","Wheat",-0.38468697747848
"361",1442,2014,"D16","B119","Wheat",-2.35563977766252
"362",2178,2015,"D22","B1","Wheat",0.725292865023455
"363",2179,2015,"D22","B120","Wheat",-0.124425544192221
"364",2180,2015,"D22","B3","Wheat",0.507235988486319
"365",2181,2015,"D22","B4","Wheat",0.491760984344974
"366",2182,2015,"D22","B5","Wheat",0.442522334804331
"367",2183,2015,"D22","B6","Wheat",0.590238283426261
"368",2184,2015,"D22","B7","Wheat",0.0415790456876625
"369",2185,2015,"D22","B8","Wheat",0.377808681122342
"370",2186,2015,"D22","B9","Wheat",0.360926858422693
"371",2187,2015,"D4","B10","Wheat",0.705597405207197
"372",2188,2015,"D4","B11","Wheat",0.425640512104681
"373",2189,2015,"D4","B12","Wheat",-0.00484596673637279
"374",2190,2015,"D4","B13","Wheat",-0.187732379315906
"375",2191,2015,"D4","B14","Wheat",0.296213204740704
"376",2192,2015,"D4","B15","Wheat",-0.0667459833017531
"377",2193,2015,"D18","B16","Wheat",0.715445135115326
"378",2194,2015,"D18","B17","Wheat",0.674647396924507
"379",2195,2015,"D18","B18","Wheat",0.820956526988133
"380",2196,2015,"D18","B19","Wheat",0.72388604646515
"381",2197,2015,"D18","B20","Wheat",0.837838349687782
"382",2198,2015,"D18","B21","Wheat",0.5691360050517
"383",2199,2015,"D18","B22","Wheat",0.310281390323745
"384",2200,2015,"D1","B23","Wheat",0.815329252754917
"385",2201,2015,"D1","B24","Wheat",-0.70403479021351
"386",2202,2015,"D1","B25","Wheat",-0.30590513821345
"387",2203,2015,"D1","B26","Wheat",-0.0512709791604081
"388",2204,2015,"D1","B27","Wheat",-0.418450622877778
"389",2205,2015,"D1","B28","Wheat",-0.663237052022691
"390",2206,2015,"D1","B29","Wheat",-0.950228037916727
"391",2207,2015,"D1","B30","Wheat",-0.965703042058072
"392",2208,2015,"D1","B31","Wheat",-0.425484715669298
"393",2209,2015,"D1","B32","Wheat",-1.95610330710416
"394",2210,2015,"D17","B33","Wheat",-0.609777946807135
"395",2211,2015,"D17","B34","Wheat",-0.599930216899007
"396",2212,2015,"D17","B35","Wheat",-1.17813264436199
"397",2213,2015,"D17","B36","Wheat",-0.260886944347719
"398",2214,2015,"D17","B37","Wheat",-0.746239346962633
"399",2215,2015,"D6","B38","Wheat",-0.89958256981778
"400",2216,2015,"D6","B39","Wheat",-0.210241476248771
"401",2217,2015,"D6","B40","Wheat",-0.327007416588011
"402",2218,2015,"D6","B41","Wheat",-0.25103921443959
"403",2219,2015,"D6","B42","Wheat",-1.31037358884258
"404",2220,2015,"D19","B43","Wheat",0.0401722271293584
"405",2221,2015,"D19","B44","Wheat",0.43548824201281
"406",2222,2015,"D19","B45","Wheat",-0.0878482616763146
"407",2223,2015,"D19","B46","Wheat",0.262449559341406
"408",2224,2015,"D19","B47","Wheat",-0.0400164306939753
"409",2225,2015,"D19","B48","Wheat",-0.885514384234739
"410",2226,2015,"D19","B49","Wheat",-0.198986927782338
"411",2227,2015,"D5","B50","Wheat",0.140056344768949
"412",2228,2015,"D5","B51","Wheat",-0.397348344503216
"413",2229,2015,"D5","B52","Wheat",-0.564759752941404
"414",2230,2015,"D5","B53","Wheat",0.564915549376787
"415",2231,2015,"D12","B54","Wheat",-0.456434723951989
"416",2232,2015,"D12","B55","Wheat",0.501608714253103
"417",2233,2015,"D12","B56","Wheat",-0.908023481167604
"418",2234,2015,"D12","B57","Wheat",-1.21752356399451
"419",2235,2015,"D12","B58","Wheat",-0.577421119966141
"420",2236,2015,"D3","B60","Wheat",-0.999466687457371
"421",2237,2015,"D3","B61","Wheat",-1.46090317458112
"422",2238,2015,"D13","B62","Wheat",-0.381873340361871
"423",2239,2015,"D13","B63","Wheat",-0.674491600489124
"424",2240,2015,"D13","B64","Wheat",-0.0175073337611097
"425",2241,2015,"D13","B65","Wheat",-0.861598468743569
"426",2242,2015,"D15","B66","Wheat",-0.123018725633917
"427",2243,2015,"D15","B67","Wheat",-0.13427327410035
"428",2244,2015,"D15","B68","Wheat",0.151310893235382
"429",2245,2015,"D15","B69","Wheat",0.799854248613572
"430",2246,2015,"D15","B70","Wheat",-0.145527822566783
"431",2247,2015,"D9","B71","Wheat",2.76377295600609
"432",2248,2015,"D9","B72","Wheat",0.23994046240854
"433",2249,2015,"D9","B73","Wheat",0.4664382502955
"434",2250,2015,"D9","B74","Wheat",0.272297289249535
"435",2251,2015,"D9","B75","Wheat",0.591645101984565
"436",2252,2015,"D9","B76","Wheat",0.425640512104681
"437",2253,2015,"D10","B77","Wheat",-0.0667459833017531
"438",2254,2015,"D10","B78","Wheat",0.131615433419125
"439",2255,2015,"D10","B79","Wheat",0.408758689405032
"440",2256,2015,"D10","B80","Wheat",0.463624613178892
"441",2257,2015,"D10","B81","Wheat",0.45940415750398
"442",2258,2015,"D8","B82","Wheat",0.286365474832576
"443",2259,2015,"D8","B83","Wheat",0.718258772231934
"444",2260,2015,"D8","B84","Wheat",-0.0315755193441507
"445",2261,2015,"D8","B85","Wheat",0.26385637789971
"446",2262,2015,"D8","B86","Wheat",0.223058639708891
"447",2263,2015,"D8","B87","Wheat",0.218838184033979
"448",2264,2015,"D21","B88","Wheat",-0.339668783612748
"449",2265,2015,"D21","B89","Wheat",-0.0878482616763146
"450",2266,2015,"D21","B90","Wheat",0.0795631467618731
"451",2267,2015,"D21","B91","Wheat",0.887076999228426
"452",2268,2015,"D21","B92","Wheat",-0.485977913676375
"453",2269,2015,"D21","B93","Wheat",-0.64213477364813
"454",2270,2015,"D14","B94","Wheat",-4.20419936327411
"455",2271,2015,"D14","B6","Wheat",0.269483652132927
"456",2272,2015,"D14","B95","Wheat",-1.24003266092737
"457",2273,2015,"D14","B96","Wheat",-1.55656683654579
"458",2274,2015,"D20","B97","Wheat",0.508642807044623
"459",2275,2015,"D20","B98","Wheat",-0.633693862298305
"460",2276,2015,"D20","B99","Wheat",1.05308158910831
"461",2277,2015,"D20","B100","Wheat",-0.816580274877838
"462",2278,2015,"D20","B101","Wheat",0.441115516246027
"463",2279,2015,"D20","B102","Wheat",0.465031431737196
"464",2280,2015,"D7","B103","Wheat",0.286365474832576
"465",2281,2015,"D7","B104","Wheat",-0.809546182086317
"466",2282,2015,"D7","B105","Wheat",-0.526775651867194
"467",2283,2015,"D7","B106","Wheat",0.217431365475675
"468",2284,2015,"D7","B107","Wheat",-0.187732379315906
"469",2285,2015,"D7","B108","Wheat",0.366554132655909
"470",2286,2015,"D7","B109","Wheat",-0.0611187090685367
"471",2287,2015,"D11","B110","Wheat",0.259635922224798
"472",2288,2015,"D11","B121","Wheat",-0.41563698576117
"473",2289,2015,"D11","B122","Wheat",-0.41563698576117
"474",2290,2015,"D11","B111","Wheat",-0.201800564898947
"475",2291,2015,"D11","B123","Wheat",-0.41563698576117
"476",2292,2015,"D11","B112","Wheat",-0.605557491132223
"477",2293,2015,"D11","B113","Wheat",-1.35679860126661
"478",2294,2015,"D11","B114","Wheat",-0.898175751259476
"479",2295,2015,"D16","B115","Wheat",-0.182105105082689
