"District.Id","Block.Id","Year","SoilPh","ElectricalConductivity","OrganicCarbon","Phosphorous","Potassium","Sulphur","Zinc","Iron","Magnesium","month","meanTemp","meanDewPoint","meanStationPressure","meanVisibility","meanWindSpeed","meanPrecipitation","meanDepth","District","Yield"
"D19","B46",2015,7.77338031706192,0.957541078853484,0.502012753134726,8.95404691562473,236.425916497483,136.092153219233,1.12634833752549,5.34190859536421,2.19712219432362,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,9.28034482758621,"D19",0.137464220251803
"D19","B47",2015,7.6429418201805,1.03283773163483,0.459580605092661,11.2524893651959,242.588539226212,135.539008278174,0.979212275670625,4.56443208628024,2.01751652684958,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,9.28034482758621,"D19",0.669006994946192
"D19","B45",2013,7.7625,0.692312315791493,0.43125,13.6225,209,81.58375,0.6675,6.6625,2.4125,3,21.3906810035842,60.2322580645161,9999.9,2.3741935483871,1.50967741935484,0.0493548387096774,8.78677419354839,"D19",0.833140960829096
"D19","B45",2015,7.61290452573309,0.705715177728075,1.81134426229508,13.7969049180328,263.887074290338,110.207275102542,2.79058129850531,9.34627170624766,7.9845894143877,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,9.28034482758621,"D19",0.277061312595784
"D19","B48",2015,7.75380296930043,0.818372795783929,0.467184130376907,11.2451802562731,278.690734947993,139.868111597016,1.24553961054832,5.53979073444509,2.37782854857758,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,9.28034482758621,"D19",0.405920167067151
"D19","B44",2015,7.51589431994566,0.602061124142749,0.506467242014453,13.0815373352855,211.785505124451,84.9887262079063,1.13876520584527,2.97657393850659,2.97950013758279,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,9.28034482758621,"D19",0.99604002935665
"D19","B43",2015,7.51924731182796,0.873655913978495,0.405992930628165,12.8830107526882,170.238602150538,61.9597849462366,1.22774193548387,3.67956989247312,3.14956989247312,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,9.28034482758621,"D19",1.13700624702939
"D7","B105",2015,7.92853587899429,0.465087358684481,0.292682425488181,10.6607245632066,456.251798561151,134.337101747174,1.79686704582973,12.9310739979445,4.74105538169618,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,14.5857692307692,"D7",0.056927436207198
"D7","B103",2015,7.91976069283908,0.556958210463594,0.381545825434567,13.8161930492169,443.510287293113,168.958340916,2.58897110134935,12.7710635407428,6.47976403935775,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,14.5857692307692,"D7",0.659235198482114
"D7","B104",2015,7.9535528246066,0.501107167453904,0.347919253005546,12.9427044794374,429.49526677878,126.327783015836,2.35602110284757,12.2107545103842,5.12390862855385,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,14.5857692307692,"D7",0.584899746808944
"D7","B109",2015,7.82355356732426,0.626093646684785,0.276223314062351,17.4277705256005,374.792818795559,330.892974438427,2.95907854984894,10.8461178247734,5.14689718986474,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,14.5857692307692,"D7",0.325383383022546
"D7","B107",2015,8.1,0.54,0.24,1.1,13.87,53.43,0.51,3.38,0.44,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,14.5857692307692,"D7",0.295853228872858
"D7","B106",2015,7.92122469982847,0.465543739279588,0.301457975986278,12.2801372212693,457.91423670669,129.281169811321,1.88973241852487,13.6151252144082,4.79739623603357,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,14.5857692307692,"D7",1.11786533802145
"D7","B108",2015,7.93358041571668,0.627822673194628,0.259941860465116,23.2275,458.641926910299,398.567026578073,2.21676079734219,13.6299169435216,5.2817597722353,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,14.5857692307692,"D7",0.972362214847536
"D4","B12",2015,8.04224946288602,0.784971098265896,0.327168977326105,8.53027998554913,122.557556900289,46.1581294284485,0.980481843023507,7.25548332917031,3.06516585181836,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,13.8125,"D4",0.576201774132126
"D4","B12",2015,8.04224946288602,0.784971098265896,0.327168977326105,8.53027998554913,122.557556900289,46.1581294284485,0.980481843023507,7.25548332917031,3.06516585181836,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,13.8125,"D4",0.576201774132126
"D4","B11",2015,7.92255000544229,0.660039094997894,0.45066991227933,10.9737721325064,121.573257135099,70.0624035474267,1.59553691166432,7.45911795541909,4.79152982428833,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,13.8125,"D4",0.473839521611434
"D4","B15",2015,8.05068205817949,0.486248428411975,0.430946275632778,12.858962319088,155.926512382734,69.6634407276247,2.63347418690898,2.87184804508705,3.09369125374109,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,13.8125,"D4",0.218001004296407
"D4","B10",2015,7.67156619695397,1.23776630953693,0.345146399551695,24.6366514816915,298.315874341051,59.0931173020285,2.96693978630047,10.9762723537237,6.26697874883944,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,13.8125,"D4",0.945516620166001
"D4","B14",2015,8.00656342503792,0.771071398619315,0.37483278279217,15.5308440446698,119.764704431565,68.5377380537121,1.88307153460555,9.28896835975769,6.30530509732743,3,20.3817204301075,58.4870967741935,9999.9,2.34516129032258,1.42903225806452,0.110645161290323,13.8125,"D4",0.710886122649387
"D18","B18",2015,8.11221072948339,0.567504854992603,0.340864204827419,6.05114838381518,227.812582877543,104.599326928593,3.15095565716099,6.99994323369743,13.456689043445,3,20.336917562724,58.2774193548387,9999.9,2.1241935483871,1.12258064516129,6.50822580645161,13.4009615384615,"D18",-1.31219789255108
"D18","B21",2015,8.09459875128132,0.518147895400295,0.467259329156544,5.88622033015214,211.295230446064,101.470954411839,2.93767915880111,5.80672139128061,10.5827736378578,3,20.336917562724,58.2774193548387,9999.9,2.1241935483871,1.12258064516129,6.50822580645161,13.4009615384615,"D18",-1.31219789255108
"D18","B20",2015,8.0111370848324,0.635050165461383,0.394692855958337,6.26002948441863,219.05642739702,94.9287855660841,3.06328971511885,5.89428174962873,11.9070191470326,3,20.336917562724,58.2774193548387,9999.9,2.1241935483871,1.12258064516129,6.50822580645161,13.4009615384615,"D18",-1.31219789255108
"D18","B17",2015,7.95128371296486,0.602784688499361,0.560032399157622,5.94517738538798,212.67155191965,102.058862640246,2.10178354342361,5.14821275648732,11.254436053582,3,20.336917562724,58.2774193548387,9999.9,2.1241935483871,1.12258064516129,6.50822580645161,13.4009615384615,"D18",-1.31219789255108
"D18","B22",2015,8.34967562494577,0.478150684931507,0.269931506849315,9.29414383561644,220.114726027397,35.1845547945206,0.613767123287671,2.77178082191781,3.05226671020862,3,20.336917562724,58.2774193548387,9999.9,2.1241935483871,1.12258064516129,6.50822580645161,13.4009615384615,"D18",-1.31219789255108
"D18","B19",2015,8.25967569104381,0.43712982832618,0.277070815450644,13.8945834934905,264.450627682403,40.6555561822354,0.825721602767074,4.49635879032338,2.99626294549582,3,20.336917562724,58.2774193548387,9999.9,2.1241935483871,1.12258064516129,6.50822580645161,13.4009615384615,"D18",-1.31219789255108
"D18","B16",2015,8.28843425423213,0.410662393162393,0.259273504273504,13.5745784728597,281.750427350427,29.9265966553777,0.454059430670803,5.70636752136752,2.65825454621485,3,20.336917562724,58.2774193548387,9999.9,2.1241935483871,1.12258064516129,6.50822580645161,13.4009615384615,"D18",-1.31219789255108
"D1","B29",2013,7.5,1.22714285714286,0.38,13.4385714285714,566.271428571429,27.0735714285714,5.30142857142857,12.3107142857143,45.6342857142857,3,22.2338709677419,58.5854838709677,9999.9,2.0758064516129,3.44677419354839,1.63741935483871,9.827,"D1",-1.31219789255108
"D1","B29",2015,8.03810534416614,0.351534154046888,1.23068382463051,11.760851218625,106.583241939923,20.0543175984863,3.33090544480527,7.21359484333657,4.89469750570942,3,20.9910394265233,56.9048387096774,9999.9,2.00483870967742,3.33064516129032,11.3445161290323,12.7384,"D1",0.616658085317199
"D1","B26",2013,7.46785714285714,1.3194387755102,0.548826530612245,13.3710714285714,419.701898432899,24.9922263235356,3.50688775510204,10.6490306122449,43.7326020408163,3,22.2338709677419,58.5854838709677,9999.9,2.0758064516129,3.44677419354839,1.63741935483871,9.827,"D1",0.776389373672332
"D1","B26",2015,7.48195334373271,0.954477305478123,0.457077787128387,64.1267714165668,139.727522531381,19.2107500267358,2.30761878903698,8.7235759110761,16.4597306875433,3,20.9910394265233,56.9048387096774,9999.9,2.00483870967742,3.33064516129032,11.3445161290323,12.7384,"D1",0.576201774132126
"D1","B24",2015,7.66838709677419,0.704516129032258,0.26258064516129,25.3912903225806,277.664193548387,59.7609677419355,1.12870967741935,19.0964516129032,2.43064516129032,3,20.9910394265233,56.9048387096774,9999.9,2.00483870967742,3.33064516129032,11.3445161290323,12.7384,"D1",0.593839329837895
"D1","B31",2015,7.54823154684167,1.15755300797473,0.363330816807215,16.9106679992049,375.376004220373,109.9658539305,2.29312377995701,6.21299008782174,6.82082387691187,3,20.9910394265233,56.9048387096774,9999.9,2.00483870967742,3.33064516129032,11.3445161290323,12.7384,"D1",-1.31219789255108
"D1","B23",2015,7.1802735076292,0.126666666666667,0.196666666666667,5,91.3333333333333,16.6666666666667,3.42327118464531,13.4236728981173,9.15718793809168,3,20.9910394265233,56.9048387096774,9999.9,2.00483870967742,3.33064516129032,11.3445161290323,12.7384,"D1",-1.31219789255108
"D1","B30",2015,7.76704126478811,0.708401412563899,0.372382321930295,9.66818425312881,299.161404096006,141.502492608071,2.3628746124121,6.78560710818974,4.30856520230403,3,20.9910394265233,56.9048387096774,9999.9,2.00483870967742,3.33064516129032,11.3445161290323,12.7384,"D1",-1.31219789255108
"D1","B25",2015,8.1513853118627,0.973386804478061,0.351794321168951,9.97748351683094,167.579282853688,57.8988726338243,1.46585742743251,8.18583291754483,6.40522484815758,3,20.9910394265233,56.9048387096774,9999.9,2.00483870967742,3.33064516129032,11.3445161290323,12.7384,"D1",-1.31219789255108
"D17","B37",2015,7.71031035967645,0.923063185098063,0.334319179897533,13.3556440471353,299.044331572532,82.9718351724555,1.81068921961689,5.20755276139628,3.72349896249489,3,20.9793906810036,59.6354838709677,9999.9,1.89838709677419,2.78709677419355,0.115806451612903,2.92612903225806,"D17",0.29080625707273
"D17","B33",2015,7.47019559186988,1.06618936870904,0.462468874689636,71.1465822072239,98.4859981768459,147.58311465254,1.91511991100209,10.6206294524587,6.0370098179895,3,20.9793906810036,59.6354838709677,9999.9,1.89838709677419,2.78709677419355,0.115806451612903,2.92612903225806,"D17",0.859288570048911
"D17","B36",2014,7.51,0.826666666666667,2.56333333333333,13.0766666666667,33.3033333333333,348.866666666667,0.216666666666667,4.35333333333333,0.303333333333333,3,20.9480286738351,57.5870967741935,9999.9,1.81451612903226,2.54516129032258,0.0380645161290323,3.63777777777778,"D17",0.490349562340578
"D17","B36",2015,7.52378423321806,0.676509902698419,0.359124767496718,13.9701584728975,165.591658562939,39.9009453428723,1.87875778247113,9.36556048006415,5.13365343625835,3,20.9793906810036,59.6354838709677,9999.9,1.89838709677419,2.78709677419355,0.115806451612903,2.92612903225806,"D17",0.624389616585482
"D17","B34",2015,7.60850225573686,0.75401550768313,0.383506803533063,12.3600668417283,170.935383146336,45.6494348704628,2.38436822831976,8.14710130002297,3.9400914637497,3,20.9793906810036,59.6354838709677,9999.9,1.89838709677419,2.78709677419355,0.115806451612903,2.92612903225806,"D17",0.429275834440086
"D17","B35",2015,7.49097048222295,0.733537798999235,0.363883161512027,12.6150744558992,208.99686139748,131.317073758528,0.911779020319108,4.37852233676976,4.2271814236949,3,20.9793906810036,59.6354838709677,9999.9,1.89838709677419,2.78709677419355,0.115806451612903,2.92612903225806,"D17",0.439208704472254
"D6","B42",2015,7.74528968482999,1.14661520623897,0.425291562730801,8.0682118832022,293.359147946449,78.6368926477269,2.239727579002,8.24264178484144,8.68329596609397,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,4.25206896551724,"D6",1.18087194873902
"D6","B39",2015,7.68199626747749,1.1754651805464,0.29352821821088,45.4042405063291,352.993037974684,28.8194303797468,2.54851265822785,7.70367088607595,8.75881131606387,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,4.25206896551724,"D6",0.801704769457019
"D6","B38",2015,7.72054413138548,0.872091563612549,0.455440925326389,7.7790361574248,267.819667013528,57.5751437874157,1.56872178521574,6.36953885166395,5.96983481296264,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,4.25206896551724,"D6",0.62873860292389
"D6","B41",2015,7.64946524064171,0.891355607092684,0.42048128342246,9.50470588235294,270.208556149733,72.6902941176471,2.74922459893048,10.3151336898396,8.25374749682961,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,4.25206896551724,"D6",0.738563930766049
"D11","B112",2014,7.79301313258675,0.314427809310535,0.350820668693009,8.37318389057751,169.230395136778,33.8049012158055,2.22262406624973,7.35987361162471,5.45862866457151,3,21.2688172043011,54.2677419354839,9999.9,1.85161290322581,5.25161290322581,19.3529032258065,35.91,"D11",-1.31219789255108
"D11","B112",2015,7.94380320534034,0.355769029806202,0.378408640558149,7.47480262648619,190.711861716438,28.9366774280334,1.99393400910585,11.6501993593474,11.6964252999999,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,36.3747368421053,"D11",-1.31219789255108
"D11","B110",2014,8.04855801788876,0.256615913554504,0.563567525370804,7.14806401249024,126.292271662763,18.0672131147541,5.23041600178963,5.97320349172375,6.34040495843276,3,21.2688172043011,54.2677419354839,9999.9,1.85161290322581,5.25161290322581,19.3529032258065,35.91,"D11",-1.31219789255108
"D11","B110",2015,8.04758074525218,0.370034767358958,0.475482448900624,7.73323264107405,127.177821920044,25.0984238219872,3.43537435155965,9.82711650580762,5.90650268500751,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,36.3747368421053,"D11",-1.31219789255108
"D11","B111",2014,7.79399393367826,0.253659038533853,0.440569196428571,5.12354910714286,142.1015625,22.5245535714286,2.07131104315368,11.35530693024,6.07412320300794,3,21.2688172043011,54.2677419354839,9999.9,1.85161290322581,5.25161290322581,19.3529032258065,35.91,"D11",-1.31219789255108
"D11","B111",2015,7.81333477047319,0.281157485181889,0.52867698538354,8.01911284431478,132.735574880614,21.2589539452479,2.78958759833405,5.91963050891697,4.89804202554923,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,36.3747368421053,"D11",-1.31219789255108
"D11","B114",2014,7.448,0.319,0.295,7.4,178.8,40.45,1.365,11.961,5.91171879380917,3,21.2688172043011,54.2677419354839,9999.9,1.85161290322581,5.25161290322581,19.3529032258065,35.91,"D11",-1.31219789255108
"D11","B114",2015,7.93507517693397,0.685359856040383,0.281392170488765,8.88752374334028,238.797815612694,32.7026059763725,0.764658241164668,6.28082086469727,4.06779693835665,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,36.3747368421053,"D11",-1.31219789255108
"D11","B113",2014,7.48303347103808,0.359389312977099,0.276412213740458,7.83587786259542,171.72213740458,42.8587786259542,1.10610687022901,10.8015267175573,6.09568236561158,3,21.2688172043011,54.2677419354839,9999.9,1.85161290322581,5.25161290322581,19.3529032258065,35.91,"D11",-1.31219789255108
"D11","B113",2015,7.89363490428804,0.721366832956828,0.30200520661593,10.7266093128533,251.545082389677,42.3324380453752,1.77221167509468,10.2392955799124,5.31465385669487,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,36.3747368421053,"D11",-1.31219789255108
"D11","B121",2015,8.09422570809689,0.45413362999702,0.316194083634962,7.90520714865963,178.667173030057,28.6331437855402,1.85245313854909,9.56196372526095,5.27941536601677,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,36.3747368421053,"D11",-1.31219789255108
"D11","B122",2015,7.88548223350254,0.625888324873096,0.278900169204738,10.8396785109983,290.200795262267,42.6683248730964,1.07833040809585,9.1075296108291,6.41315250021751,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,36.3747368421053,"D11",-1.31219789255108
"D11","B123",2015,8.22477512278437,0.279178839631843,0.444125326370757,5.22733681462141,136.935848563969,23.2519843342037,1.61202752576838,5.25086427857533,4.16878427121719,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,36.3747368421053,"D11",-1.31219789255108
"D16","B118",2014,7.31439584532569,0.461502982928245,0.289581464872945,2.6009865470852,96.7085201793722,15.9696562032885,1.31566517189836,8.59650773228418,5.71099308800625,3,21.2688172043011,54.2677419354839,9999.9,1.85161290322581,5.25161290322581,19.3529032258065,22.4814285714286,"D16",-1.31219789255108
"D16","B118",2015,7.50137707100602,0.452717105318722,0.812929319371728,8.64775392670157,125.911785340314,36.9101785641051,11.3285766039272,13.8432955301888,7.95597579726742,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,18.1409677419355,"D16",-1.31219789255108
"D16","B117",2014,7.28653846153846,0.56295796491632,5.12339743589744,2.68910256410256,87.1538461538462,16.9205128205128,1.10102564102564,10.5600641025641,4.27725361419407,3,21.2688172043011,54.2677419354839,9999.9,1.85161290322581,5.25161290322581,19.3529032258065,22.4814285714286,"D16",-1.31219789255108
"D16","B117",2015,7.46342738555951,0.37387914426268,2.16682159752525,4.89220999685633,165.814124489154,32.712891882502,11.4795788393737,12.3048659976038,7.10542460426929,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,18.1409677419355,"D16",-1.31219789255108
"D16","B116",2014,7.56327683615819,0.260929375755804,0.228305084745763,3.64463276836158,118.321657250471,16.2055743879473,2.67520046920199,4.60275894538606,4.44234552419955,3,21.2688172043011,54.2677419354839,9999.9,1.85161290322581,5.25161290322581,19.3529032258065,22.4814285714286,"D16",-1.31219789255108
"D16","B116",2015,7.46903384638956,0.445039479127449,0.635063414634146,4.32447106406077,133.063009756098,46.144462504024,4.7848325754225,11.0797683838749,7.67416144083385,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,18.1409677419355,"D16",-1.31219789255108
"D16","B119",2014,7.28335644937587,0.449015256588072,0.215131761442441,2.78155339805825,89.0540915395284,16.5539528432732,1.17626907073509,8.19040221914008,4.17542346125748,3,21.2688172043011,54.2677419354839,9999.9,1.85161290322581,5.25161290322581,19.3529032258065,22.4814285714286,"D16",-1.31219789255108
"D16","B119",2015,7.46916439839171,0.40159891598916,0.312369273677614,10.3425470345396,169.320682368211,76.9123351905013,1.75242860423484,7.08267415632839,6.1212131022823,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,18.1409677419355,"D16",-1.31219789255108
"D16","B115",2014,7.69010764219785,0.288846364461962,0.243066263049145,6.02791330216745,112.363688907777,17.3997747556311,3.52997720183733,10.0818742031449,7.79697900206211,3,21.2688172043011,54.2677419354839,9999.9,1.85161290322581,5.25161290322581,19.3529032258065,22.4814285714286,"D16",-1.31219789255108
"D16","B115",2015,7.46945004858933,0.420307155214733,2.58578819766939,5.72589626933576,138.103603275705,34.5844226107973,24.4103497516182,17.5312010536957,12.2877051192001,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,18.1409677419355,"D16",-1.31219789255108
"D5","B51",2015,7.65625,0.3459375,0.235625,2.684375,69.875,19.6,0.90375,13.2828125,3.145625,3,21.6003584229391,55.3225806451613,9999.9,1.66451612903226,5.23225806451613,22.5783870967742,18.0553846153846,"D5",-1.31219789255108
