"Crop","SoilPh","ElectricalConductivity","OrganicCarbon","Phosphorous","Potassium","Sulphur","Zinc","Iron","Magnesium","meanTemp","meanDewPoint","meanStationPressure","meanVisibility","meanWindSpeed","meanPrecipitation","meanDepth","Yield"
"wheat",7.8,0.41,0.36,6.6,260,47.4,1,11.1,4.52,18.9537037037037,50.6133333333333,9999.9,1.31333333333333,0.796666666666667,0.004,31.0092307692308,0.372181406889126
"wheat",7.99672762622233,0.330128267849885,0.352716791897926,7.12414728682171,129.704236918605,52.9429626937984,5.07613046084527,17.4091248415204,8.86287041699078,19.5166666666667,55.5566666666667,9999.9,1.71666666666667,0.386666666666667,0.008,34.5230434782609,0.45940415750398
"wheat",7.95447824510733,0.425178436857381,0.534305007984568,14.6065760981563,102.337943868828,29.4427839060225,5.80636308633757,22.6387743506975,8.17139253205177,18.9537037037037,50.6133333333333,9999.9,1.31333333333333,0.796666666666667,0.004,31.0092307692308,0.0261040415463174
"wheat",7.80006128591166,0.488460012859278,0.769931950540849,14.8445410199143,159.577374480333,65.8508611189082,5.04957937970288,27.4667000379579,10.6078981967662,19.5166666666667,55.5566666666667,9999.9,1.71666666666667,0.386666666666667,0.008,34.5230434782609,0.463624613178892
"wheat",7.93055786471754,0.520871963416465,0.743309505457564,27.2791490721156,148.612561406225,82.6185092565766,5.10751428494359,21.4366050848252,23.1968137877228,18.2611111111111,52.43,9999.9,1.54333333333333,0.983333333333333,0.00266666666666667,31.3146153846154,1.14030433972316
"wheat",7.9367744885396,0.51289569965702,0.466040413695074,22.856649923449,159.988295258542,67.0139262135824,9.0481766811258,26.8157293161959,8.89061598722848,18.9537037037037,50.6133333333333,9999.9,1.31333333333333,0.796666666666667,0.004,31.0092307692308,-0.920684848192341
"wheat",7.90241000958753,0.492779732428445,0.447295647940115,7.23557432918223,206.279263898083,64.3890476784126,3.88662869447594,23.3546227855023,7.46144439102208,19.5166666666667,55.5566666666667,9999.9,1.71666666666667,0.386666666666667,0.008,34.5230434782609,0.408758689405032
"wheat",8.24910714285714,0.360522308270821,0.307232142857143,6.426875,18.3940178571429,51.6819642857143,1.84008928571429,2.68026785714286,1.34633928571429,18.9537037037037,50.6133333333333,9999.9,1.31333333333333,0.796666666666667,0.004,31.0092307692308,-0.495825643584503
"wheat",7.79620405887329,0.445302124168943,0.389847717157965,5.08161512369089,159.079268202869,56.5268548492257,3.51829320485894,17.1027763410701,7.40705551925989,19.5166666666667,55.5566666666667,9999.9,1.71666666666667,0.386666666666667,0.008,34.5230434782609,0.131615433419125
"wheat",7.79892960815578,0.462135870434622,4.45494589409066,12.6211446223985,1007.9467846353,99.5444920999356,64.7752047650677,20.2423042970566,38.0264177937151,18.9537037037037,50.6133333333333,9999.9,1.31333333333333,0.796666666666667,0.004,31.0092307692308,-0.400161981619825
"wheat",7.82528791659364,0.466882811823735,1.65781657854805,7.94259410706629,400.621431537428,69.6324875082308,12.2450435878183,17.5265273208096,16.4870040286693,19.5166666666667,55.5566666666667,9999.9,1.71666666666667,0.386666666666667,0.008,34.5230434782609,-0.0667459833017531
"wheat",8.41073446327684,0.815802243235389,0.893559322033898,126.762711864407,31.0338983050847,71.5763594129754,1.69327683615819,4.45757062146893,3.36371122254454,19.0157407407407,50.75,9999.9,1.75666666666667,0.621666666666667,0.002,17.774,-0.24400512164807
"wheat",8.12058350458687,0.508956968920866,0.34486646884273,18.0924629080119,317.759910979228,98.517961957586,1.94342702307706,14.3065742117127,5.96803783902779,19.6981481481481,55.69,9999.9,1.78333333333333,0.475,0.00916666666666667,22.8689189189189,0.223058639708891
"wheat",8.28427184466019,0.741732995401281,0.683398058252427,64.8497087378641,72.8800970873786,113.099389275194,4.27042010858879,9.97922330097087,6.88577077568075,19.0157407407407,50.75,9999.9,1.75666666666667,0.621666666666667,0.002,17.774,-0.0400164306939753
"wheat",8.15790562352389,0.605095456540212,0.493242825188756,18.1068324659077,178.618437265414,213.979827870654,5.34086230335747,16.4699122054177,8.93496901158431,19.6981481481481,55.69,9999.9,1.78333333333333,0.475,0.00916666666666667,22.8689189189189,0.286365474832576
"wheat",8.12678571428571,0.189464285714286,0.295980659904252,21.4110714285714,100.398928571429,28.71125,1.04553571428571,12.9189285714286,4.96375,19.6981481481481,55.69,9999.9,1.78333333333333,0.475,0.00916666666666667,22.8689189189189,-0.0315755193441507
"wheat",8.06055468771578,0.341712297112127,0.436758804009514,13.9471659623035,113.648176505485,38.4820083656183,3.20021816599636,13.1492205128205,5.87893365699143,19.6981481481481,55.69,9999.9,1.78333333333333,0.475,0.00916666666666667,22.8689189189189,0.718258772231934
"wheat",7.90571428571429,0.612857142857143,0.345714285714286,10.7754285714286,125.398285714286,266.814571428571,4.33,8.236,6.99457142857143,19.6981481481481,55.69,9999.9,1.78333333333333,0.475,0.00916666666666667,22.8689189189189,0.26385637789971
"wheat",7.84,0.53,0.27,38,0.67,40.52,54.9,7.8,0.93,19.6981481481481,55.69,9999.9,1.78333333333333,0.475,0.00916666666666667,22.8689189189189,0.218838184033979
"wheat",7.89932160683541,0.65926296816899,0.422436252926105,22.3363449803704,341.049297451521,65.4085477834059,1.97104030286548,10.0759371304128,13.6592295519395,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,13.7172413793103,0.799854248613572
"wheat",7.90486111111111,0.80752429532175,0.321735534407209,16.8480555555556,305.492013888889,85.2267929146284,1.24409722222222,6.17493055555556,4.81263888888889,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,13.9086363636364,-1.17672582580369
"wheat",8.01331985211325,0.59384407813829,0.479404784721146,17.2911196798018,378.46784994509,86.2817678767887,3.01615435179407,17.8397724952761,15.0639639753449,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,13.7172413793103,-0.145527822566783
"wheat",7.9530291848373,0.623100783135996,0.342405233143241,21.8707648440121,386.504992627713,77.3768196271987,2.25668834112849,13.944328108394,13.2963217594072,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,13.7172413793103,0.151310893235382
"wheat",7.50189873417721,0.286772151898734,0.298338344793159,13.5582911392405,270.291139240506,61.7101783525727,1.73955696202532,5.51996835443038,4.44240506329114,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,13.9086363636364,-1.85621918946457
"wheat",7.89390826680626,0.633385150577832,0.48064798523638,13.5758048748879,463.758256238228,76.4729328417274,1.54581675630502,10.5895153196263,5.75450816892527,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,13.7172413793103,-0.123018725633917
"wheat",7.81643783445226,0.65804544096118,0.426431352019554,36.4181649576016,334.510313858696,77.3902154064123,2.61277707258366,34.3382016799847,27.8727769223719,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,13.7172413793103,-0.13427327410035
"wheat",7.58632478632479,0.500337518669433,1.82512820512821,25.0144017094017,317.87094017094,134.470641025641,1.01320512820513,8.64970085470086,7.29320512820513,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,9.89289473684211,-0.950228037916727
"wheat",7.71440144744179,0.590813724378293,0.899371971886899,15.4947122602536,265.302558699701,73.1628933194093,1.1426224276704,6.46160595354908,6.00898844533598,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,8.33762711864407,-0.198986927782338
"wheat",7.77338031706192,0.957541078853484,0.502012753134726,8.95404691562473,236.425916497483,136.092153219233,1.12634833752549,5.34190859536421,2.19712219432362,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,8.33762711864407,0.262449559341406
"wheat",7.6429418201805,1.03283773163483,0.459580605092661,11.2524893651959,242.588539226212,135.539008278174,0.979212275670625,4.56443208628024,2.01751652684958,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,8.33762711864407,-0.0400164306939753
"wheat",7.7625,0.692312315791493,0.43125,13.6225,209,81.58375,0.6675,6.6625,2.4125,17.75,52.6466666666667,9999.9,2.29333333333333,0.633333333333333,0.0106666666666667,8.38897435897436,0.563508730818483
"wheat",7.64758883608316,0.645729578301704,2.71361135369387,19.8221384439118,237.417408770975,104.644533429063,2.186989697724,7.16481517908947,6.05846316337668,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,9.89289473684211,-0.853157557393744
"wheat",7.61290452573309,0.705715177728075,1.81134426229508,13.7969049180328,263.887074290338,110.207275102542,2.79058129850531,9.34627170624766,7.9845894143877,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,8.33762711864407,-0.0878482616763146
"wheat",8.619,0.887924926316597,0.587,24.995,465.31,48.1255,1.4645,33.34,6.42,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,9.89289473684211,-1.3511713270334
"wheat",7.75380296930043,0.818372795783929,0.467184130376907,11.2451802562731,278.690734947993,139.868111597016,1.24553961054832,5.53979073444509,2.37782854857758,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,8.33762711864407,-0.885514384234739
"wheat",7.48054185557767,0.330383572031559,0.509169082125604,11.2748115942029,223.765314009662,96.3644242301825,0.957185065091102,2.21396845004467,2.46627475930066,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,9.89289473684211,-1.34273041568357
"wheat",7.51589431994566,0.602061124142749,0.506467242014453,13.0815373352855,211.785505124451,84.9887262079063,1.13876520584527,2.97657393850659,2.97950013758279,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,8.33762711864407,0.43548824201281
"wheat",7.69618110236221,0.637153531703401,0.608267716535433,11.1405118110236,222.791732283465,102.522590435625,2.17929133858268,7.95003937007874,4.33070866141732,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,9.89289473684211,-0.678712056164036
"wheat",7.51924731182796,0.873655913978495,0.405992930628165,12.8830107526882,170.238602150538,61.9597849462366,1.22774193548387,3.67956989247312,3.14956989247312,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,8.33762711864407,0.0401722271293584
"wheat",7.92853587899429,0.465087358684481,0.292682425488181,10.6607245632066,456.251798561151,134.337101747174,1.79686704582973,12.9310739979445,4.74105538169618,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,13.4838095238095,-0.526775651867194
"wheat",7.95666666666667,0.508283284211065,0.312,4.00733333333333,179.433333333333,41.9223333333333,0.978,10.9383333333333,7.90823959793639,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,13.815,-1.03604396997328
"wheat",7.91976069283908,0.556958210463594,0.381545825434567,13.8161930492169,443.510287293113,168.958340916,2.58897110134935,12.7710635407428,6.47976403935775,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,13.4838095238095,0.286365474832576
"wheat",7.99857142857143,0.398571428571429,0.297142857142857,2.63571428571429,156.071428571429,78.7142857142857,0.823571428571429,3,11.3028571428571,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,13.815,-0.916464392517429
"wheat",7.9535528246066,0.501107167453904,0.347919253005546,12.9427044794374,429.49526677878,126.327783015836,2.35602110284757,12.2107545103842,5.12390862855385,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,13.4838095238095,-0.809546182086317
"wheat",7.91611570247934,0.53783539741919,0.36236914600551,22.3005509641873,437.432358254612,400.975895316804,2.25830102254723,11.4149499626696,5.29148588395643,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,13.815,-0.414230167202866
"wheat",7.82355356732426,0.626093646684785,0.276223314062351,17.4277705256005,374.792818795559,330.892974438427,2.95907854984894,10.8461178247734,5.14689718986474,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,13.4838095238095,-0.0611187090685367
"wheat",8.1,0.54,0.24,1.1,13.87,53.43,0.51,3.38,0.44,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,13.4838095238095,-0.187732379315906
"wheat",8.03416410457752,1.254,0.554,25.56,334.46,57.91,1.3,40.24,5.66,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,13.815,-1.22033720111111
"wheat",7.92122469982847,0.465543739279588,0.301457975986278,12.2801372212693,457.91423670669,129.281169811321,1.88973241852487,13.6151252144082,4.79739623603357,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,13.4838095238095,0.217431365475675
"wheat",7.93358041571668,0.627822673194628,0.259941860465116,23.2275,458.641926910299,398.567026578073,2.21676079734219,13.6299169435216,5.2817597722353,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,13.4838095238095,0.366554132655909
"wheat",8.04224946288602,0.784971098265896,0.327168977326105,8.53027998554913,122.557556900289,46.1581294284485,0.980481843023507,7.25548332917031,3.06516585181836,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,12.1128,-0.00484596673637279
"wheat",8.04224946288602,0.784971098265896,0.327168977326105,8.53027998554913,122.557556900289,46.1581294284485,0.980481843023507,7.25548332917031,3.06516585181836,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,12.1128,-0.00484596673637279
"wheat",8.2731044525743,0.407739211327832,0.299022842639594,4.35902284263959,165.753197969543,71.5763594129754,1.16593398861815,13.9348236277847,4.65020583115172,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,15.95,0.840651986804391
"wheat",7.92255000544229,0.660039094997894,0.45066991227933,10.9737721325064,121.573257135099,70.0624035474267,1.59553691166432,7.45911795541909,4.79152982428833,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,12.1128,0.425640512104681
"wheat",8.05068205817949,0.486248428411975,0.430946275632778,12.858962319088,155.926512382734,69.6634407276247,2.63347418690898,2.87184804508705,3.09369125374109,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,12.1128,-0.0667459833017531
"wheat",7.67156619695397,1.23776630953693,0.345146399551695,24.6366514816915,298.315874341051,59.0931173020285,2.96693978630047,10.9762723537237,6.26697874883944,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,12.1128,0.705597405207197
"wheat",8.16719831608935,1.03807469877673,0.389188191881919,4.41018450184502,168.537029520295,78.5505428593411,2.65314860215736,12.3922411283994,5.30413630882088,19.0777777777778,50.8866666666667,9999.9,2.2,0.446666666666667,0,15.95,-0.494418825026199
"wheat",8.00656342503792,0.771071398619315,0.37483278279217,15.5308440446698,119.764704431565,68.5377380537121,1.88307153460555,9.28896835975769,6.30530509732743,19.8796296296296,55.8233333333333,9999.9,1.85,0.563333333333333,0.0103333333333333,12.1128,0.296213204740704
"wheat",8.28576404988728,0.66659840972527,0.38473731484157,7.079343832021,173.797375328084,84.780157480315,3.018905734222,4.19084953516566,4.32059795031857,19.3074074074074,52.15,9999.9,2.16,0.288333333333333,0,12.4841176470588,0.472065524528717
"wheat",8.11221072948339,0.567504854992603,0.340864204827419,6.05114838381518,227.812582877543,104.599326928593,3.15095565716099,6.99994323369743,13.456689043445,19.887037037037,56.0866666666667,9999.9,35.0433333333333,0.376666666666667,0.00516666666666667,13.1242105263158,0.820956526988133
"wheat",8.28547132015705,0.45955382410873,0.405330444245092,5.46064332685351,199.158814703323,86.360043611483,1.68427095405734,4.93676818285152,6.85445943423572,19.3074074074074,52.15,9999.9,2.16,0.288333333333333,0,12.4841176470588,0.652138299991641
"wheat",8.09459875128132,0.518147895400295,0.467259329156544,5.88622033015214,211.295230446064,101.470954411839,2.93767915880111,5.80672139128061,10.5827736378578,19.887037037037,56.0866666666667,9999.9,35.0433333333333,0.376666666666667,0.00516666666666667,13.1242105263158,0.5691360050517
"wheat",8.0111370848324,0.635050165461383,0.394692855958337,6.26002948441863,219.05642739702,94.9287855660841,3.06328971511885,5.89428174962873,11.9070191470326,19.887037037037,56.0866666666667,9999.9,35.0433333333333,0.376666666666667,0.00516666666666667,13.1242105263158,0.837838349687782
"wheat",7.90480547015258,0.599328328421107,0.362533333333333,5.87133333333333,214.866666666667,102.727466666667,3.40484423728215,10.0919333333333,6.75762395979364,19.3074074074074,52.15,9999.9,2.16,0.288333333333333,0,12.4841176470588,0.794226974380355
"wheat",7.95128371296486,0.602784688499361,0.560032399157622,5.94517738538798,212.67155191965,102.058862640246,2.10178354342361,5.14821275648732,11.254436053582,19.887037037037,56.0866666666667,9999.9,35.0433333333333,0.376666666666667,0.00516666666666667,13.1242105263158,0.674647396924507
"wheat",8.34967562494577,0.478150684931507,0.269931506849315,9.29414383561644,220.114726027397,35.1845547945206,0.613767123287671,2.77178082191781,3.05226671020862,19.887037037037,56.0866666666667,9999.9,35.0433333333333,0.376666666666667,0.00516666666666667,13.1242105263158,0.310281390323745
"wheat",8.25967569104381,0.43712982832618,0.277070815450644,13.8945834934905,264.450627682403,40.6555561822354,0.825721602767074,4.49635879032338,2.99626294549582,19.887037037037,56.0866666666667,9999.9,35.0433333333333,0.376666666666667,0.00516666666666667,13.1242105263158,0.72388604646515
"wheat",8.28843425423213,0.410662393162393,0.259273504273504,13.5745784728597,281.750427350427,29.9265966553777,0.454059430670803,5.70636752136752,2.65825454621485,19.887037037037,56.0866666666667,9999.9,35.0433333333333,0.376666666666667,0.00516666666666667,13.1242105263158,0.715445135115326
"wheat",7.5,1.22714285714286,0.38,13.4385714285714,566.271428571429,27.0735714285714,5.30142857142857,12.3107142857143,45.6342857142857,18.2398148148148,51.1483333333333,9999.9,1.68166666666667,1.89,1.67183333333333,12.672,-0.588675668432574
"wheat",8.18818242502736,0.547003877772163,0.378058252427184,17.638640776699,176.532737864078,18.5442841930349,2.24849178870805,9.0448932038835,14.5860970873786,19.8824074074074,49.4233333333333,9999.9,1.645,1.96833333333333,0,14.0887878787879,-1.04729851843971
"wheat",8.03810534416614,0.351534154046888,1.23068382463051,11.760851218625,106.583241939923,20.0543175984863,3.33090544480527,7.21359484333657,4.89469750570942,20.6527777777778,54.8683333333333,9999.9,1.36833333333333,1.69833333333333,1.67166666666667,13.9788235294118,-0.950228037916727
"wheat",7.46785714285714,1.3194387755102,0.548826530612245,13.3710714285714,419.701898432899,24.9922263235356,3.50688775510204,10.6490306122449,43.7326020408163,18.2398148148148,51.1483333333333,9999.9,1.68166666666667,1.89,1.67183333333333,12.672,-0.331227872262924
"wheat",7.60300077175906,0.881958400797427,0.360395615119809,28.3716440184813,119.984322261915,16.1126484203414,2.19800682092566,6.20922715305799,10.9668578849413,19.8824074074074,49.4233333333333,9999.9,1.645,1.96833333333333,0,14.0887878787879,-0.847530283160528
"wheat",7.48195334373271,0.954477305478123,0.457077787128387,64.1267714165668,139.727522531381,19.2107500267358,2.30761878903698,8.7235759110761,16.4597306875433,20.6527777777778,54.8683333333333,9999.9,1.36833333333333,1.69833333333333,1.67166666666667,13.9788235294118,-0.0512709791604081
"wheat",7.66838709677419,0.704516129032258,0.26258064516129,25.3912903225806,277.664193548387,59.7609677419355,1.12870967741935,19.0964516129032,2.43064516129032,20.6527777777778,54.8683333333333,9999.9,1.36833333333333,1.69833333333333,1.67166666666667,13.9788235294118,-0.70403479021351
"wheat",7.54823154684167,1.15755300797473,0.363330816807215,16.9106679992049,375.376004220373,109.9658539305,2.29312377995701,6.21299008782174,6.82082387691187,20.6527777777778,54.8683333333333,9999.9,1.36833333333333,1.69833333333333,1.67166666666667,13.9788235294118,-0.425484715669298
"wheat",7.1802735076292,0.126666666666667,0.196666666666667,5,91.3333333333333,16.6666666666667,3.42327118464531,13.4236728981173,9.15718793809168,20.6527777777778,54.8683333333333,9999.9,1.36833333333333,1.69833333333333,1.67166666666667,13.9788235294118,0.815329252754917
"wheat",7.76704126478811,0.708401412563899,0.372382321930295,9.66818425312881,299.161404096006,141.502492608071,2.3628746124121,6.78560710818974,4.30856520230403,20.6527777777778,54.8683333333333,9999.9,1.36833333333333,1.69833333333333,1.67166666666667,13.9788235294118,-0.965703042058072
"wheat",8.1513853118627,0.973386804478061,0.351794321168951,9.97748351683094,167.579282853688,57.8988726338243,1.46585742743251,8.18583291754483,6.40522484815758,20.6527777777778,54.8683333333333,9999.9,1.36833333333333,1.69833333333333,1.67166666666667,13.9788235294118,-0.30590513821345
"wheat",8.17916666666667,0.529270833333333,0.295,7.3265625,127.135416666667,10.4378125,3.42327118464531,13.4236728981173,9.15718793809168,19.4601851851852,51.8933333333333,9999.9,1.49333333333333,1.07333333333333,0,3.60090909090909,-1.17109855157047
"wheat",7.71031035967645,0.923063185098063,0.334319179897533,13.3556440471353,299.044331572532,82.9718351724555,1.81068921961689,5.20755276139628,3.72349896249489,20.3416666666667,57.5766666666667,9999.9,1.325,0.848333333333333,0.00516666666666667,2.75612903225806,-0.746239346962633
"wheat",7.78492454217248,0.792103961236501,0.84784126984127,22.8504761904762,160.007095238095,213.479715380119,2.15196795802212,9.78460317460318,9.97980506021919,19.4601851851852,51.8933333333333,9999.9,1.49333333333333,1.07333333333333,0,3.60090909090909,-2.06583515465188
"wheat",7.47019559186988,1.06618936870904,0.462468874689636,71.1465822072239,98.4859981768459,147.58311465254,1.91511991100209,10.6206294524587,6.0370098179895,20.3416666666667,57.5766666666667,9999.9,1.325,0.848333333333333,0.00516666666666667,2.75612903225806,-0.609777946807135
"wheat",7.51,0.826666666666667,2.56333333333333,13.0766666666667,33.3033333333333,348.866666666667,0.216666666666667,4.35333333333333,0.303333333333333,19.4601851851852,51.8933333333333,9999.9,1.49333333333333,1.07333333333333,0,3.60090909090909,-1.56500774789562
"wheat",7.52378423321806,0.676509902698419,0.359124767496718,13.9701584728975,165.591658562939,39.9009453428723,1.87875778247113,9.36556048006415,5.13365343625835,20.3416666666667,57.5766666666667,9999.9,1.325,0.848333333333333,0.00516666666666667,2.75612903225806,-0.260886944347719
"wheat",7.60850225573686,0.75401550768313,0.383506803533063,12.3600668417283,170.935383146336,45.6494348704628,2.38436822831976,8.14710130002297,3.9400914637497,20.3416666666667,57.5766666666667,9999.9,1.325,0.848333333333333,0.00516666666666667,2.75612903225806,-0.599930216899007
"wheat",7.49097048222295,0.733537798999235,0.363883161512027,12.6150744558992,208.99686139748,131.317073758528,0.911779020319108,4.37852233676976,4.2271814236949,20.3416666666667,57.5766666666667,9999.9,1.325,0.848333333333333,0.00516666666666667,2.75612903225806,-1.17813264436199
"wheat",7.66526918482208,1.01108063723834,0.366993727598566,8.5844041218638,268.412627323341,54.2103372396174,2.24431899641577,8.33267189645973,7.71932557860342,20.687037037037,47.96,9999.9,1.09,3.49,0,3.93866666666667,-0.636507499414913
"wheat",7.74528968482999,1.14661520623897,0.425291562730801,8.0682118832022,293.359147946449,78.6368926477269,2.239727579002,8.24264178484144,8.68329596609397,21.4259259259259,53.9133333333333,9999.9,0.886666666666667,2.83333333333333,3.333,4.87090909090909,-1.31037358884258
"wheat",7.7,0.72,0.36,5.7,312,79.56,0.87,4.3,2.76,20.687037037037,47.96,9999.9,1.09,3.49,0,3.93866666666667,-0.767341625337194
"wheat",7.68199626747749,1.1754651805464,0.29352821821088,45.4042405063291,352.993037974684,28.8194303797468,2.54851265822785,7.70367088607595,8.75881131606387,21.4259259259259,53.9133333333333,9999.9,0.886666666666667,2.83333333333333,3.333,4.87090909090909,-0.210241476248771
"wheat",7.88782016669043,0.566664577581158,0.541406630086387,12.5168030764789,257.452076843198,48.2443018887082,1.47177570093458,7.66845275181724,5.43290661196159,20.687037037037,47.96,9999.9,1.09,3.49,0,3.93866666666667,-1.56782138501223
"wheat",7.72054413138548,0.872091563612549,0.455440925326389,7.7790361574248,267.819667013528,57.5751437874157,1.56872178521574,6.36953885166395,5.96983481296264,21.4259259259259,53.9133333333333,9999.9,0.886666666666667,2.83333333333333,3.333,4.87090909090909,-0.89958256981778
"wheat",7.64946524064171,0.891355607092684,0.42048128342246,9.50470588235294,270.208556149733,72.6902941176471,2.74922459893048,10.3151336898396,8.25374749682961,21.4259259259259,53.9133333333333,9999.9,0.886666666666667,2.83333333333333,3.333,4.87090909090909,-0.25103921443959
"wheat",7.79301313258675,0.314427809310535,0.350820668693009,8.37318389057751,169.230395136778,33.8049012158055,2.22262406624973,7.35987361162471,5.45862866457151,20.687037037037,47.96,9999.9,1.09,3.49,0,37.69,0.801261067171876
"wheat",7.94380320534034,0.355769029806202,0.378408640558149,7.47480262648619,190.711861716438,28.9366774280334,1.99393400910585,11.6501993593474,11.6964252999999,21.4259259259259,53.9133333333333,9999.9,0.886666666666667,2.83333333333333,3.333,37.8961538461538,-0.605557491132223
"wheat",8.04855801788876,0.256615913554504,0.563567525370804,7.14806401249024,126.292271662763,18.0672131147541,5.23041600178963,5.97320349172375,6.34040495843276,20.687037037037,47.96,9999.9,1.09,3.49,0,37.69,-0.9066166626093
